prefix,number_of_sites,backing_prefix
104.17.61.0/24,68,104.17.48.0/20
104.17.62.0/24,68,104.17.48.0/20
104.17.63.0/24,69,104.17.48.0/20
104.17.64.0/24,68,104.17.64.0/20
104.17.65.0/24,70,104.17.64.0/20
104.17.66.0/24,71,104.17.64.0/20
104.17.67.0/24,70,104.17.64.0/20
104.17.68.0/24,72,104.17.64.0/20
104.17.69.0/24,72,104.17.64.0/20
104.17.7.0/24,68,104.17.0.0/20
104.17.70.0/24,69,104.17.64.0/20
104.17.71.0/24,68,104.17.64.0/20
104.17.72.0/24,69,104.17.64.0/20
104.17.73.0/24,70,104.17.64.0/20
104.17.74.0/24,71,104.17.64.0/20
104.17.75.0/24,71,104.17.64.0/20
104.17.76.0/24,71,104.17.64.0/20
104.17.77.0/24,70,104.17.64.0/20
104.17.78.0/24,71,104.17.64.0/20
104.17.79.0/24,70,104.17.64.0/20
104.17.8.0/24,71,104.17.0.0/20
104.17.80.0/24,72,104.17.80.0/20
104.17.81.0/24,72,104.17.80.0/20
104.17.82.0/24,71,104.17.80.0/20
104.17.83.0/24,69,104.17.80.0/20
104.17.84.0/24,72,104.17.80.0/20
104.17.85.0/24,69,104.17.80.0/20
104.17.86.0/24,71,104.17.80.0/20
104.17.87.0/24,72,104.17.80.0/20
104.17.88.0/24,71,104.17.80.0/20
104.17.89.0/24,71,104.17.80.0/20
104.17.9.0/24,69,104.17.0.0/20
104.17.90.0/24,70,104.17.80.0/20
104.17.91.0/24,72,104.17.80.0/20
104.17.92.0/24,70,104.17.80.0/20
104.17.93.0/24,71,104.17.80.0/20
104.17.94.0/24,69,104.17.80.0/20
104.17.95.0/24,70,104.17.80.0/20
104.17.96.0/24,69,104.17.96.0/20
104.17.97.0/24,70,104.17.96.0/20
104.17.98.0/24,70,104.17.96.0/20
104.17.99.0/24,71,104.17.96.0/20
104.171.16.0/24,2,104.171.16.0/24
104.171.20.0/24,2,104.171.20.0/24
104.18.0.0/24,65,104.18.0.0/20
104.18.1.0/24,66,104.18.0.0/20
104.18.10.0/24,67,104.18.0.0/20
104.18.100.0/24,73,104.18.96.0/20
104.18.101.0/24,68,104.18.96.0/20
104.18.102.0/24,69,104.18.96.0/20
104.18.103.0/24,69,104.18.96.0/20
104.18.104.0/24,68,104.18.96.0/20
104.18.105.0/24,70,104.18.96.0/20
104.18.106.0/24,71,104.18.96.0/20
104.18.107.0/24,71,104.18.96.0/20
104.18.108.0/24,71,104.18.96.0/20
104.18.109.0/24,71,104.18.96.0/20
104.18.11.0/24,68,104.18.0.0/20
104.18.110.0/24,71,104.18.96.0/20
104.18.111.0/24,69,104.18.96.0/20
104.18.112.0/24,72,104.18.112.0/20
104.18.113.0/24,69,104.18.112.0/20
104.18.114.0/24,70,104.18.112.0/20
104.18.115.0/24,72,104.18.112.0/20
104.18.116.0/24,72,104.18.112.0/20
104.18.117.0/24,71,104.18.112.0/20
104.18.118.0/24,70,104.18.112.0/20
104.18.119.0/24,71,104.18.112.0/20
104.18.12.0/24,67,104.18.0.0/20
104.18.120.0/24,71,104.18.112.0/20
104.18.121.0/24,69,104.18.112.0/20
104.18.122.0/24,72,104.18.112.0/20
104.18.123.0/24,70,104.18.112.0/20
104.18.124.0/24,70,104.18.112.0/20
104.18.125.0/24,69,104.18.112.0/20
104.18.126.0/24,68,104.18.112.0/20
104.18.127.0/24,68,104.18.112.0/20
104.18.128.0/24,68,104.18.128.0/20
104.18.129.0/24,70,104.18.128.0/20
104.18.13.0/24,66,104.18.0.0/20
104.18.130.0/24,68,104.18.128.0/20
104.18.131.0/24,68,104.18.128.0/20
104.18.132.0/24,70,104.18.128.0/20
104.18.133.0/24,71,104.18.128.0/20
104.18.134.0/24,68,104.18.128.0/20
104.18.135.0/24,70,104.18.128.0/20
104.18.136.0/24,68,104.18.128.0/20
104.18.137.0/24,69,104.18.128.0/20
104.18.138.0/24,71,104.18.128.0/20
104.18.139.0/24,71,104.18.128.0/20
104.18.14.0/24,66,104.18.0.0/20
104.18.140.0/24,68,104.18.128.0/20
104.18.141.0/24,70,104.18.128.0/20
104.18.142.0/24,68,104.18.128.0/20
104.18.143.0/24,68,104.18.128.0/20
104.18.144.0/24,69,104.18.144.0/20
104.18.145.0/24,69,104.18.144.0/20
104.18.146.0/24,71,104.18.144.0/20
104.18.147.0/24,70,104.18.144.0/20
104.18.148.0/24,69,104.18.144.0/20
104.18.149.0/24,70,104.18.144.0/20
104.18.15.0/24,67,104.18.0.0/20
104.18.150.0/24,70,104.18.144.0/20
104.18.151.0/24,70,104.18.144.0/20
104.18.152.0/24,68,104.18.144.0/20
104.18.153.0/24,68,104.18.144.0/20
104.18.154.0/24,69,104.18.144.0/20
104.18.155.0/24,71,104.18.144.0/20
104.18.156.0/24,68,104.18.144.0/20
104.18.157.0/24,71,104.18.144.0/20
104.18.158.0/24,71,104.18.144.0/20
104.18.159.0/24,70,104.18.144.0/20
104.18.16.0/24,67,104.18.16.0/20
104.18.160.0/24,70,104.18.160.0/20
104.18.161.0/24,69,104.18.160.0/20
104.18.162.0/24,69,104.18.160.0/20
104.18.163.0/24,71,104.18.160.0/20
104.18.164.0/24,68,104.18.160.0/20
104.18.165.0/24,72,104.18.160.0/20
104.18.166.0/24,71,104.18.160.0/20
104.18.167.0/24,70,104.18.160.0/20
104.18.168.0/24,70,104.18.160.0/20
104.18.169.0/24,71,104.18.160.0/20
104.18.17.0/24,67,104.18.16.0/20
104.18.170.0/24,70,104.18.160.0/20
104.18.171.0/24,71,104.18.160.0/20
104.18.172.0/24,68,104.18.160.0/20
104.18.173.0/24,70,104.18.160.0/20
104.18.174.0/24,70,104.18.160.0/20
104.18.175.0/24,72,104.18.160.0/20
104.18.176.0/24,70,104.18.176.0/20
104.18.177.0/24,70,104.18.176.0/20
104.18.178.0/24,72,104.18.176.0/20
104.18.179.0/24,70,104.18.176.0/20
104.18.18.0/24,70,104.18.16.0/20
104.18.180.0/24,70,104.18.176.0/20
104.18.181.0/24,70,104.18.176.0/20
104.18.182.0/24,72,104.18.176.0/20
104.18.183.0/24,71,104.18.176.0/20
104.18.184.0/24,70,104.18.176.0/20
104.18.185.0/24,71,104.18.176.0/20
104.18.186.0/24,70,104.18.176.0/20
104.18.187.0/24,70,104.18.176.0/20
104.18.188.0/24,71,104.18.176.0/20
104.18.189.0/24,71,104.18.176.0/20
104.18.19.0/24,67,104.18.16.0/20
104.18.190.0/24,70,104.18.176.0/20
104.18.191.0/24,72,104.18.176.0/20
104.18.192.0/24,70,104.18.192.0/20
104.18.193.0/24,70,104.18.192.0/20
104.18.194.0/24,71,104.18.192.0/20
104.18.195.0/24,71,104.18.192.0/20
104.18.196.0/24,68,104.18.192.0/20
104.18.197.0/24,71,104.18.192.0/20
104.18.198.0/24,70,104.18.192.0/20
104.18.199.0/24,69,104.18.192.0/20
104.18.2.0/24,67,104.18.0.0/20
104.18.20.0/24,70,104.18.16.0/20
104.18.200.0/24,70,104.18.192.0/20
104.18.201.0/24,70,104.18.192.0/20
104.18.202.0/24,72,104.18.192.0/20
104.18.203.0/24,69,104.18.192.0/20
104.18.204.0/24,69,104.18.192.0/20
104.18.205.0/24,70,104.18.192.0/20
104.18.206.0/24,69,104.18.192.0/20
104.18.207.0/24,69,104.18.192.0/20
104.18.208.0/24,69,104.18.208.0/20
104.18.209.0/24,71,104.18.208.0/20
104.18.21.0/24,67,104.18.16.0/20
104.18.210.0/24,68,104.18.208.0/20
104.18.211.0/24,70,104.18.208.0/20
104.18.212.0/24,67,104.18.208.0/20
104.18.213.0/24,70,104.18.208.0/20
104.18.214.0/24,70,104.18.208.0/20
104.18.215.0/24,70,104.18.208.0/20
104.18.216.0/24,70,104.18.208.0/20
104.18.217.0/24,67,104.18.208.0/20
104.18.218.0/24,70,104.18.208.0/20
104.18.219.0/24,68,104.18.208.0/20
104.18.22.0/24,67,104.18.16.0/20
104.18.220.0/24,68,104.18.208.0/20
104.18.221.0/24,69,104.18.208.0/20
104.18.222.0/24,68,104.18.208.0/20
104.18.223.0/24,70,104.18.208.0/20
104.18.224.0/24,68,104.18.224.0/20
104.18.225.0/24,70,104.18.224.0/20
104.18.226.0/24,69,104.18.224.0/20
104.18.227.0/24,68,104.18.224.0/20
104.18.228.0/24,70,104.18.224.0/20
104.18.229.0/24,70,104.18.224.0/20
104.18.23.0/24,65,104.18.16.0/20
104.18.230.0/24,68,104.18.224.0/20
104.18.231.0/24,71,104.18.224.0/20
104.18.232.0/24,68,104.18.224.0/20
104.18.233.0/24,69,104.18.224.0/20
104.18.234.0/24,69,104.18.224.0/20
104.18.235.0/24,66,104.18.224.0/20
104.18.236.0/24,69,104.18.224.0/20
104.18.237.0/24,68,104.18.224.0/20
104.18.238.0/24,69,104.18.224.0/20
104.18.239.0/24,69,104.18.224.0/20
104.18.24.0/24,67,104.18.16.0/20
104.18.240.0/24,68,104.18.240.0/20
104.18.241.0/24,71,104.18.240.0/20
104.18.242.0/24,72,104.18.240.0/20
104.18.243.0/24,69,104.18.240.0/20
104.18.244.0/24,71,104.18.240.0/20
104.18.245.0/24,73,104.18.240.0/20
104.18.246.0/24,67,104.18.240.0/20
104.18.247.0/24,71,104.18.240.0/20
104.18.248.0/24,69,104.18.240.0/20
104.18.249.0/24,69,104.18.240.0/20
104.18.25.0/24,68,104.18.16.0/20
104.18.250.0/24,69,104.18.240.0/20
104.18.251.0/24,70,104.18.240.0/20
104.18.252.0/24,70,104.18.240.0/20
104.18.253.0/24,70,104.18.240.0/20
104.18.254.0/24,71,104.18.240.0/20
104.18.255.0/24,70,104.18.240.0/20
104.18.26.0/24,70,104.18.16.0/20
104.18.27.0/24,65,104.18.16.0/20
104.18.28.0/24,67,104.18.16.0/20
104.18.29.0/24,67,104.18.16.0/20
104.18.3.0/24,64,104.18.0.0/20
104.18.30.0/24,68,104.18.16.0/20
104.18.31.0/24,67,104.18.16.0/20
104.18.32.0/24,70,104.18.32.0/24
104.18.33.0/24,70,104.18.33.0/24
104.18.34.0/24,71,104.18.34.0/24
104.18.35.0/24,71,104.18.35.0/24
104.18.36.0/24,71,104.18.36.0/24
104.18.37.0/24,68,104.18.37.0/24
104.18.38.0/24,70,104.18.38.0/24
104.18.39.0/24,71,104.18.39.0/24
104.18.4.0/24,68,104.18.0.0/20
104.18.40.0/24,71,104.18.40.0/24
104.18.41.0/24,69,104.18.41.0/24
104.18.42.0/24,70,104.18.42.0/24
104.18.43.0/24,70,104.18.43.0/24
104.18.44.0/24,73,104.18.44.0/24
104.18.45.0/24,71,104.18.45.0/24
104.18.46.0/24,72,104.18.46.0/24
104.18.47.0/24,71,104.18.47.0/24
104.18.48.0/24,61,104.18.48.0/24
104.18.49.0/24,61,104.18.49.0/24
104.18.5.0/24,67,104.18.0.0/20
104.18.50.0/24,63,104.18.50.0/24
104.18.51.0/24,62,104.18.51.0/24
104.18.52.0/24,61,104.18.52.0/24
104.18.53.0/24,59,104.18.53.0/24
104.18.54.0/24,61,104.18.54.0/24
104.18.55.0/24,61,104.18.55.0/24
104.18.56.0/24,61,104.18.56.0/24
104.18.57.0/24,62,104.18.57.0/24
104.18.58.0/24,62,104.18.58.0/24
104.18.59.0/24,60,104.18.59.0/24
104.18.6.0/24,69,104.18.0.0/20
104.18.60.0/24,61,104.18.60.0/24
104.18.61.0/24,62,104.18.61.0/24
104.18.62.0/24,61,104.18.62.0/24
104.18.63.0/24,63,104.18.63.0/24
104.18.64.0/24,70,104.18.64.0/20
104.18.65.0/24,69,104.18.64.0/20
104.18.66.0/24,71,104.18.64.0/20
104.18.67.0/24,71,104.18.64.0/20
104.18.68.0/24,69,104.18.64.0/20
104.18.69.0/24,71,104.18.64.0/20
104.18.7.0/24,65,104.18.0.0/20
104.18.70.0/24,70,104.18.64.0/20
104.18.71.0/24,71,104.18.64.0/20
104.18.72.0/24,72,104.18.64.0/20
104.18.73.0/24,70,104.18.64.0/20
104.18.74.0/24,70,104.18.64.0/20
104.18.75.0/24,71,104.18.64.0/20
104.18.76.0/24,69,104.18.64.0/20
104.18.77.0/24,70,104.18.64.0/20
104.18.78.0/24,72,104.18.64.0/20
104.18.79.0/24,71,104.18.64.0/20
104.18.8.0/24,67,104.18.0.0/20
104.18.80.0/24,69,104.18.80.0/20
104.18.81.0/24,70,104.18.80.0/20
104.18.82.0/24,71,104.18.80.0/20
104.18.83.0/24,69,104.18.80.0/20
104.18.84.0/24,70,104.18.80.0/20
104.18.85.0/24,69,104.18.80.0/20
104.18.86.0/24,69,104.18.80.0/20
104.18.87.0/24,71,104.18.80.0/20
104.18.88.0/24,69,104.18.80.0/20
104.18.89.0/24,72,104.18.80.0/20
104.18.9.0/24,66,104.18.0.0/20
104.18.90.0/24,71,104.18.80.0/20
104.18.91.0/24,70,104.18.80.0/20
104.18.92.0/24,72,104.18.80.0/20
104.18.93.0/24,69,104.18.80.0/20
104.18.94.0/24,71,104.18.80.0/20
104.18.95.0/24,70,104.18.80.0/20
104.18.96.0/24,69,104.18.96.0/20
104.18.97.0/24,70,104.18.96.0/20
104.18.98.0/24,70,104.18.96.0/20
104.18.99.0/24,69,104.18.96.0/20
104.19.0.0/24,71,104.19.0.0/20
104.19.1.0/24,72,104.19.0.0/20
104.19.10.0/24,70,104.19.0.0/20
104.19.100.0/24,71,104.19.96.0/20
104.19.101.0/24,72,104.19.96.0/20
104.19.102.0/24,69,104.19.96.0/20
104.19.103.0/24,70,104.19.96.0/20
104.19.104.0/24,72,104.19.96.0/20
104.19.105.0/24,70,104.19.96.0/20
104.19.106.0/24,71,104.19.96.0/20
104.19.107.0/24,71,104.19.96.0/20
104.19.108.0/24,71,104.19.96.0/20
104.19.109.0/24,73,104.19.96.0/20
104.19.11.0/24,71,104.19.0.0/20
104.19.110.0/24,70,104.19.96.0/20
104.19.111.0/24,74,104.19.96.0/20
104.19.112.0/24,69,104.19.112.0/20
104.19.113.0/24,70,104.19.112.0/20
104.19.114.0/24,71,104.19.112.0/20
104.19.115.0/24,70,104.19.112.0/20
104.19.116.0/24,69,104.19.112.0/20
104.19.117.0/24,70,104.19.112.0/20
104.19.118.0/24,70,104.19.112.0/20
104.19.119.0/24,71,104.19.112.0/20
104.19.12.0/24,71,104.19.0.0/20
104.19.120.0/24,70,104.19.112.0/20
104.19.121.0/24,69,104.19.112.0/20
104.19.122.0/24,70,104.19.112.0/20
104.19.123.0/24,73,104.19.112.0/20
104.19.124.0/24,71,104.19.112.0/20
104.19.125.0/24,71,104.19.112.0/20
104.19.126.0/24,69,104.19.112.0/20
104.19.127.0/24,69,104.19.112.0/20
104.19.128.0/24,62,104.19.128.0/20
104.19.129.0/24,63,104.19.128.0/20
104.19.13.0/24,69,104.19.0.0/20
104.19.130.0/24,62,104.19.128.0/20
104.19.131.0/24,63,104.19.128.0/20
104.19.132.0/24,61,104.19.128.0/20
104.19.133.0/24,63,104.19.128.0/20
104.19.134.0/24,62,104.19.128.0/20
104.19.135.0/24,61,104.19.128.0/20
104.19.136.0/24,63,104.19.128.0/20
104.19.137.0/24,62,104.19.128.0/20
104.19.138.0/24,62,104.19.128.0/20
104.19.139.0/24,61,104.19.128.0/20
104.19.14.0/24,71,104.19.0.0/20
104.19.140.0/24,63,104.19.128.0/20
104.19.141.0/24,61,104.19.128.0/20
104.19.142.0/24,63,104.19.128.0/20
104.19.143.0/24,63,104.19.128.0/20
104.19.144.0/24,69,104.19.144.0/20
104.19.145.0/24,71,104.19.144.0/20
104.19.146.0/24,69,104.19.144.0/20
104.19.147.0/24,70,104.19.144.0/20
104.19.148.0/24,70,104.19.144.0/20
104.19.149.0/24,69,104.19.144.0/20
104.19.15.0/24,74,104.19.0.0/20
104.19.150.0/24,70,104.19.144.0/20
104.19.151.0/24,70,104.19.144.0/20
104.19.152.0/24,70,104.19.144.0/20
104.19.153.0/24,68,104.19.144.0/20
104.19.154.0/24,69,104.19.144.0/20
104.19.155.0/24,69,104.19.144.0/20
104.19.156.0/24,71,104.19.144.0/20
104.19.157.0/24,69,104.19.144.0/20
104.19.158.0/24,67,104.19.144.0/20
104.19.159.0/24,71,104.19.144.0/20
104.19.16.0/24,72,104.19.16.0/20
104.19.160.0/24,68,104.19.160.0/20
104.19.161.0/24,71,104.19.160.0/20
104.19.162.0/24,70,104.19.160.0/20
104.19.163.0/24,69,104.19.160.0/20
104.19.164.0/24,69,104.19.160.0/20
104.19.165.0/24,70,104.19.160.0/20
104.19.166.0/24,71,104.19.160.0/20
104.19.167.0/24,72,104.19.160.0/20
104.19.168.0/24,70,104.19.160.0/20
104.19.169.0/24,71,104.19.160.0/20
104.19.17.0/24,69,104.19.16.0/20
104.19.170.0/24,70,104.19.160.0/20
104.19.171.0/24,69,104.19.160.0/20
104.19.172.0/24,70,104.19.160.0/20
104.19.173.0/24,71,104.19.160.0/20
104.19.174.0/24,72,104.19.160.0/20
104.19.175.0/24,70,104.19.160.0/20
104.19.176.0/24,71,104.19.176.0/20
104.19.177.0/24,71,104.19.176.0/20
104.19.178.0/24,69,104.19.176.0/20
104.19.179.0/24,70,104.19.176.0/20
104.19.18.0/24,68,104.19.16.0/20
104.19.180.0/24,69,104.19.176.0/20
104.19.181.0/24,70,104.19.176.0/20
104.19.182.0/24,68,104.19.176.0/20
104.19.183.0/24,71,104.19.176.0/20
104.19.184.0/24,70,104.19.176.0/20
104.19.185.0/24,71,104.19.176.0/20
104.19.186.0/24,69,104.19.176.0/20
104.19.187.0/24,69,104.19.176.0/20
104.19.188.0/24,68,104.19.176.0/20
104.19.189.0/24,71,104.19.176.0/20
104.19.19.0/24,70,104.19.16.0/20
104.19.190.0/24,68,104.19.176.0/20
104.19.191.0/24,70,104.19.176.0/20
104.19.192.0/24,71,104.19.192.0/20
104.19.193.0/24,69,104.19.192.0/20
104.19.194.0/24,70,104.19.192.0/20
104.19.195.0/24,71,104.19.192.0/20
104.19.196.0/24,70,104.19.192.0/20
104.19.197.0/24,70,104.19.192.0/20
104.19.198.0/24,71,104.19.192.0/20
104.19.199.0/24,71,104.19.192.0/20
104.19.2.0/24,72,104.19.0.0/20
104.19.20.0/24,69,104.19.16.0/20
104.19.200.0/24,67,104.19.192.0/20
104.19.201.0/24,72,104.19.192.0/20
104.19.202.0/24,70,104.19.192.0/20
104.19.203.0/24,70,104.19.192.0/20
104.19.204.0/24,70,104.19.192.0/20
104.19.205.0/24,72,104.19.192.0/20
104.19.206.0/24,69,104.19.192.0/20
104.19.207.0/24,72,104.19.192.0/20
104.19.208.0/24,71,104.19.208.0/20
104.19.209.0/24,68,104.19.208.0/20
104.19.21.0/24,71,104.19.16.0/20
104.19.210.0/24,70,104.19.208.0/20
104.19.211.0/24,70,104.19.208.0/20
104.19.212.0/24,71,104.19.208.0/20
104.19.213.0/24,71,104.19.208.0/20
104.19.214.0/24,71,104.19.208.0/20
104.19.215.0/24,70,104.19.208.0/20
104.19.216.0/24,68,104.19.208.0/20
104.19.217.0/24,71,104.19.208.0/20
104.19.218.0/24,71,104.19.208.0/20
104.19.219.0/24,68,104.19.208.0/20
104.19.22.0/24,69,104.19.16.0/20
104.19.220.0/24,70,104.19.208.0/20
104.19.221.0/24,70,104.19.208.0/20
104.19.222.0/24,70,104.19.208.0/20
104.19.223.0/24,70,104.19.208.0/20
104.19.224.0/24,67,104.19.224.0/20
104.19.225.0/24,68,104.19.224.0/20
104.19.226.0/24,70,104.19.224.0/20
104.19.227.0/24,69,104.19.224.0/20
104.19.228.0/24,70,104.19.224.0/20
104.19.229.0/24,71,104.19.224.0/20
104.19.23.0/24,69,104.19.16.0/20
104.19.230.0/24,70,104.19.224.0/20
104.19.231.0/24,68,104.19.224.0/20
104.19.232.0/24,68,104.19.224.0/20
104.19.233.0/24,69,104.19.224.0/20
104.19.234.0/24,70,104.19.224.0/20
104.19.235.0/24,68,104.19.224.0/20
104.19.236.0/24,69,104.19.224.0/20
104.19.237.0/24,69,104.19.224.0/20
104.19.238.0/24,70,104.19.224.0/20
104.19.239.0/24,71,104.19.224.0/20
104.19.24.0/24,70,104.19.16.0/20
104.19.240.0/24,71,104.19.240.0/20
104.19.241.0/24,70,104.19.240.0/20
104.19.242.0/24,71,104.19.240.0/20
104.19.243.0/24,70,104.19.240.0/20
104.19.244.0/24,70,104.19.240.0/20
104.19.245.0/24,69,104.19.240.0/20
104.19.246.0/24,72,104.19.240.0/20
104.19.247.0/24,71,104.19.240.0/20
104.19.248.0/24,69,104.19.240.0/20
104.19.249.0/24,71,104.19.240.0/20
104.19.25.0/24,70,104.19.16.0/20
104.19.250.0/24,70,104.19.240.0/20
104.19.251.0/24,71,104.19.240.0/20
104.19.252.0/24,71,104.19.240.0/20
104.19.253.0/24,71,104.19.240.0/20
104.19.254.0/24,71,104.19.240.0/20
104.19.255.0/24,69,104.19.240.0/20
104.19.26.0/24,72,104.19.16.0/20
104.19.27.0/24,73,104.19.16.0/20
104.19.28.0/24,70,104.19.16.0/20
104.19.29.0/24,70,104.19.16.0/20
104.19.3.0/24,70,104.19.0.0/20
104.19.30.0/24,70,104.19.16.0/20
104.19.31.0/24,69,104.19.16.0/20
104.19.32.0/24,70,104.19.32.0/20
104.19.33.0/24,72,104.19.32.0/20
104.19.34.0/24,70,104.19.32.0/20
104.19.35.0/24,71,104.19.32.0/20
104.19.36.0/24,74,104.19.32.0/20
104.19.37.0/24,72,104.19.32.0/20
104.19.38.0/24,70,104.19.32.0/20
104.19.39.0/24,70,104.19.32.0/20
104.19.4.0/24,71,104.19.0.0/20
104.19.40.0/24,72,104.19.32.0/20
104.19.41.0/24,70,104.19.32.0/20
104.19.42.0/24,71,104.19.32.0/20
104.19.43.0/24,72,104.19.32.0/20
104.19.44.0/24,69,104.19.32.0/20
104.19.45.0/24,71,104.19.32.0/20
104.19.46.0/24,73,104.19.32.0/20
104.19.47.0/24,71,104.19.32.0/20
104.19.48.0/24,71,104.19.48.0/20
104.19.49.0/24,71,104.19.48.0/20
104.19.5.0/24,72,104.19.0.0/20
104.19.50.0/24,71,104.19.48.0/20
104.19.51.0/24,72,104.19.48.0/20
104.19.52.0/24,68,104.19.48.0/20
104.19.53.0/24,71,104.19.48.0/20
104.19.54.0/24,72,104.19.48.0/20
104.19.55.0/24,71,104.19.48.0/20
104.19.56.0/24,72,104.19.48.0/20
104.19.57.0/24,72,104.19.48.0/20
104.19.58.0/24,71,104.19.48.0/20
104.19.59.0/24,71,104.19.48.0/20
104.19.6.0/24,71,104.19.0.0/20
104.19.60.0/24,69,104.19.48.0/20
104.19.61.0/24,72,104.19.48.0/20
104.19.62.0/24,71,104.19.48.0/20
104.19.63.0/24,72,104.19.48.0/20
104.19.64.0/24,72,104.19.64.0/20
104.19.65.0/24,70,104.19.64.0/20
104.19.66.0/24,70,104.19.64.0/20
104.19.67.0/24,73,104.19.64.0/20
104.19.68.0/24,70,104.19.64.0/20
104.19.69.0/24,71,104.19.64.0/20
104.19.7.0/24,72,104.19.0.0/20
104.19.70.0/24,73,104.19.64.0/20
104.19.71.0/24,70,104.19.64.0/20
104.19.72.0/24,70,104.19.64.0/20
104.19.73.0/24,73,104.19.64.0/20
104.19.74.0/24,69,104.19.64.0/20
104.19.75.0/24,71,104.19.64.0/20
104.19.76.0/24,69,104.19.64.0/20
104.19.77.0/24,70,104.19.64.0/20
104.19.78.0/24,70,104.19.64.0/20
104.19.79.0/24,72,104.19.64.0/20
104.19.8.0/24,69,104.19.0.0/20
104.19.80.0/24,71,104.19.80.0/20
104.19.81.0/24,70,104.19.80.0/20
104.19.82.0/24,71,104.19.80.0/20
104.19.83.0/24,72,104.19.80.0/20
104.19.84.0/24,71,104.19.80.0/20
104.19.85.0/24,70,104.19.80.0/20
104.19.86.0/24,72,104.19.80.0/20
104.19.87.0/24,73,104.19.80.0/20
104.19.88.0/24,71,104.19.80.0/20
104.19.89.0/24,73,104.19.80.0/20
104.19.9.0/24,73,104.19.0.0/20
104.19.90.0/24,69,104.19.80.0/20
104.19.91.0/24,73,104.19.80.0/20
104.19.92.0/24,71,104.19.80.0/20
104.19.93.0/24,72,104.19.80.0/20
104.19.94.0/24,70,104.19.80.0/20
104.19.95.0/24,70,104.19.80.0/20
104.19.96.0/24,73,104.19.96.0/20
104.19.97.0/24,71,104.19.96.0/20
104.19.98.0/24,70,104.19.96.0/20
104.19.99.0/24,73,104.19.96.0/20
104.192.141.0/24,52,104.192.141.0/24
104.192.33.0/24,2,104.192.33.0/24
104.192.34.0/24,3,104.192.34.0/24
104.193.15.0/24,22,104.193.15.0/24
104.20.0.0/24,65,104.20.0.0/20
104.20.1.0/24,64,104.20.0.0/20
104.20.10.0/24,64,104.20.0.0/20
104.20.100.0/24,66,104.20.96.0/20
104.20.101.0/24,68,104.20.96.0/20
104.20.102.0/24,66,104.20.96.0/20
104.20.103.0/24,67,104.20.96.0/20
104.20.104.0/24,67,104.20.96.0/20
104.20.105.0/24,66,104.20.96.0/20
104.20.106.0/24,67,104.20.96.0/20
104.20.107.0/24,67,104.20.96.0/20
104.20.108.0/24,67,104.20.96.0/20
104.20.109.0/24,66,104.20.96.0/20
104.20.11.0/24,65,104.20.0.0/20
104.20.110.0/24,67,104.20.96.0/20
104.20.111.0/24,66,104.20.96.0/20
104.20.112.0/24,66,104.20.112.0/20
104.20.113.0/24,66,104.20.112.0/20
104.20.114.0/24,65,104.20.112.0/20
104.20.115.0/24,66,104.20.112.0/20
104.20.116.0/24,67,104.20.112.0/20
104.20.117.0/24,65,104.20.112.0/20
104.20.118.0/24,67,104.20.112.0/20
104.20.119.0/24,66,104.20.112.0/20
104.20.12.0/24,64,104.20.0.0/20
104.20.120.0/24,67,104.20.112.0/20
104.20.121.0/24,67,104.20.112.0/20
104.20.122.0/24,65,104.20.112.0/20
104.20.123.0/24,65,104.20.112.0/20
104.20.124.0/24,66,104.20.112.0/20
104.20.125.0/24,66,104.20.112.0/20
104.20.126.0/24,67,104.20.112.0/20
104.20.127.0/24,67,104.20.112.0/20
104.20.128.0/24,66,104.20.128.0/20
104.20.129.0/24,68,104.20.128.0/20
104.20.13.0/24,64,104.20.0.0/20
104.20.130.0/24,64,104.20.128.0/20
104.20.131.0/24,67,104.20.128.0/20
104.20.132.0/24,66,104.20.128.0/20
104.20.133.0/24,66,104.20.128.0/20
104.20.134.0/24,66,104.20.128.0/20
104.20.135.0/24,66,104.20.128.0/20
104.20.136.0/24,66,104.20.128.0/20
104.20.137.0/24,66,104.20.128.0/20
104.20.138.0/24,67,104.20.128.0/20
104.20.139.0/24,65,104.20.128.0/20
104.20.14.0/24,64,104.20.0.0/20
104.20.140.0/24,65,104.20.128.0/20
104.20.141.0/24,65,104.20.128.0/20
104.20.142.0/24,67,104.20.128.0/20
104.20.143.0/24,67,104.20.128.0/20
104.20.144.0/24,62,104.20.144.0/20
104.20.145.0/24,64,104.20.144.0/20
104.20.146.0/24,64,104.20.144.0/20
104.20.147.0/24,63,104.20.144.0/20
104.20.148.0/24,64,104.20.144.0/20
104.20.149.0/24,63,104.20.144.0/20
104.20.15.0/24,62,104.20.0.0/20
104.20.150.0/24,63,104.20.144.0/20
104.20.151.0/24,63,104.20.144.0/20
104.20.152.0/24,63,104.20.144.0/20
104.20.153.0/24,64,104.20.144.0/20
104.20.154.0/24,62,104.20.144.0/20
104.20.155.0/24,64,104.20.144.0/20
104.20.156.0/24,64,104.20.144.0/20
104.20.157.0/24,63,104.20.144.0/20
104.20.158.0/24,64,104.20.144.0/20
104.20.159.0/24,65,104.20.144.0/20
104.20.16.0/24,64,104.20.16.0/20
104.20.160.0/24,65,104.20.160.0/20
104.20.161.0/24,65,104.20.160.0/20
104.20.162.0/24,65,104.20.160.0/20
104.20.163.0/24,65,104.20.160.0/20
104.20.164.0/24,65,104.20.160.0/20
104.20.165.0/24,66,104.20.160.0/20
